,Unnamed: 0,accepted,author,kingdom,Family,name,rank,powo_Snippet,Source,fqId
1808,1809,True,L.f.,Plantae,Lamiaceae,Tectona grandis,Species," <b>Use</b>: Building material, <em>medicinal</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:864923-1),urn:lsid:ipni.org:names:864923-1
1809,1810,True,L.,Plantae,Rosaceae,Fragaria vesca,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:30074127-2),urn:lsid:ipni.org:names:30074127-2
1810,1811,True,(Poepp.) K.Schum.,Plantae,Rubiaceae,Duroia hirsuta,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:86135-2),urn:lsid:ipni.org:names:86135-2
1811,1812,True,L.,Plantae,Verbenaceae,Lantana trifolia,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:135333-2),urn:lsid:ipni.org:names:135333-2
1812,1813,True,(Lam.) Hook.f. & Thomson,Plantae,Annonaceae,Cananga odorata,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:72580-1),urn:lsid:ipni.org:names:72580-1
1813,1814,True,L.,Plantae,Combretaceae,Terminalia catappa,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:171034-1),urn:lsid:ipni.org:names:171034-1
1814,1815,True,H.Karst.,Plantae,Arecaceae,Bactris setulosa,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:664746-1),urn:lsid:ipni.org:names:664746-1
1815,1816,True,L.,Plantae,Asteraceae,Lactuca sativa,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:228239-1),urn:lsid:ipni.org:names:228239-1
1816,1817,True,Caldas,Plantae,Basellaceae,Ullucus tuberosus,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:167633-1),urn:lsid:ipni.org:names:167633-1
1817,1818,True,(L.) Roth,Plantae,Convolvulaceae,Ipomoea purpurea,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:30043043-2),urn:lsid:ipni.org:names:30043043-2
1818,1819,True,L.,Plantae,Passifloraceae,Passiflora maliformis,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:324148-2),urn:lsid:ipni.org:names:324148-2
1819,1820,True,(DC.) Stapf,Plantae,Poaceae,Cymbopogon citratus,Species, <b>Use</b>: C. citratus (DC.) Stapf is an important <em>medicinal</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:396896-1),urn:lsid:ipni.org:names:396896-1
1820,1821,True,Ehrh.,Plantae,Rosaceae,Prunus serotina,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:730262-1),urn:lsid:ipni.org:names:730262-1
1821,1822,True,Lam.,Plantae,Solanaceae,Solanum quitoense,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:820696-1),urn:lsid:ipni.org:names:820696-1
1822,1823,True,L.,Plantae,Apiaceae,Daucus carota,Species, <b>Use</b>: Wren (1956) states that the plant top is <em>medicinal</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:841063-1),urn:lsid:ipni.org:names:841063-1
1823,1824,True,(Kunth) Cortés,Plantae,Arecaceae,Elaeis oleifera,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:88982-2),urn:lsid:ipni.org:names:88982-2
1824,1825,True,L.,Plantae,Coriariaceae,Coriaria ruscifolia,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:271369-1),urn:lsid:ipni.org:names:271369-1
1825,1826,True,L.,Plantae,Lamiaceae,Mentha pulegium,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:451022-1),urn:lsid:ipni.org:names:451022-1
1826,1827,True,L.,Plantae,Piperaceae,Piper aduncum,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:680296-1),urn:lsid:ipni.org:names:680296-1
1827,1828,True,(L.) R.Br.,Plantae,Poaceae,Sporobolus indicus,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:1207790-2),urn:lsid:ipni.org:names:1207790-2
1828,1829,True,Poir.,Plantae,Rosaceae,Rubus urticifolius,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:741023-1),urn:lsid:ipni.org:names:741023-1
1829,1830,True,L.,Plantae,Vitaceae,Vitis vinifera,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:30478388-2),urn:lsid:ipni.org:names:30478388-2
1830,1831,True,Aubl.,Plantae,Anacardiaceae,Tapirira guianensis,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:71559-1),urn:lsid:ipni.org:names:71559-1
1831,1832,True,Triana,Plantae,Aquifoliaceae,Ilex kunthiana,Species, <b>Use</b>: <em>Medicinal</em> (Giraldo et al. 2011).,POWO pages(/taxon/urn:lsid:ipni.org:names:30054025-2),urn:lsid:ipni.org:names:30054025-2
1832,1833,True,(L.) L.,Plantae,Bromeliaceae,Tillandsia usneoides,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:1169665-2),urn:lsid:ipni.org:names:1169665-2
1833,1834,True,(Kunth) Hemsl.,Plantae,Ericaceae,Cavendishia pubescens,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:858236-1),urn:lsid:ipni.org:names:858236-1
1834,1835,True,L.,Plantae,Fabaceae,Lathyrus odoratus,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:501909-1),urn:lsid:ipni.org:names:501909-1
1835,1836,True,Lour.,Plantae,Lamiaceae,Coleus amboinicus,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:445902-1),urn:lsid:ipni.org:names:445902-1
1836,1837,True,L.,Plantae,Lamiaceae,Ocimum americanum,Species, <b>Use</b>: Commonly cultivated for <em>medicinal</em> purposes,POWO pages(/taxon/urn:lsid:ipni.org:names:316218-2),urn:lsid:ipni.org:names:316218-2
1837,1838,True,L.,Plantae,Verbenaceae,Lantana camara,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:325686-2),urn:lsid:ipni.org:names:325686-2
1838,1839,True,L.,Plantae,Asteraceae,Cichorium intybus,Species," <b>Use</b>: Cultivated as a garden ornamental, or as a <em>medicinal</em> herb",POWO pages(/taxon/urn:lsid:ipni.org:names:194533-1),urn:lsid:ipni.org:names:194533-1
1839,1840,True,Kunth,Plantae,Equisetaceae,Equisetum bogotense,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:329489-2),urn:lsid:ipni.org:names:329489-2
1840,1841,True,Lam.,Plantae,Erythroxylaceae,Erythroxylum coca,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:330132-2),urn:lsid:ipni.org:names:330132-2
1841,1842,True,(Jacq.) Griseb.,Plantae,Fabaceae,Enterolobium cyclocarpum,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:1037928-2),urn:lsid:ipni.org:names:1037928-2
1842,1843,True,Goudot,Plantae,Malvaceae,Herrania albiflora,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:824010-1),urn:lsid:ipni.org:names:824010-1
1843,1844,True,L.,Plantae,Poaceae,Avena sativa,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:391732-1),urn:lsid:ipni.org:names:391732-1
1844,1845,True,L.,Plantae,Poaceae,Saccharum officinarum,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:419977-1),urn:lsid:ipni.org:names:419977-1
1845,1846,True,L.,Plantae,Lamiaceae,Mentha spicata,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:451162-1),urn:lsid:ipni.org:names:451162-1
1846,1847,True,(Suckow) Borkh.,Plantae,Rosaceae,Malus domestica,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:726282-1),urn:lsid:ipni.org:names:726282-1
1847,1848,True,(L.) Osbeck,Plantae,Rutaceae,Citrus × limon,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:60454758-2),urn:lsid:ipni.org:names:60454758-2
1848,1849,True,L.,Plantae,Amaranthaceae,Gomphrena globosa,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:327333-2),urn:lsid:ipni.org:names:327333-2
1849,1850,True,Trel.,Plantae,Asparagaceae,Furcraea cabuya,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:106423-2),urn:lsid:ipni.org:names:106423-2
1850,1851,True,(Aubl.) Marchand,Plantae,Burseraceae,Protium heptaphyllum,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:128338-1),urn:lsid:ipni.org:names:128338-1
1851,1852,True,Ruiz & Pav.,Plantae,Cyclanthaceae,Carludovica palmata,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:297578-1),urn:lsid:ipni.org:names:297578-1
1852,1853,True,Kunth ex Spreng.,Plantae,Euphorbiaceae,Croton hibiscifolius,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:342669-1),urn:lsid:ipni.org:names:342669-1
1853,1854,True,Mill.,Plantae,Fabaceae,Indigofera suffruticosa,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:500063-1),urn:lsid:ipni.org:names:500063-1
1854,1855,True,L.,Plantae,Fabaceae,Trifolium repens,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:523626-1),urn:lsid:ipni.org:names:523626-1
1855,1856,True,L.,Plantae,Lamiaceae,Origanum majorana,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:453303-1),urn:lsid:ipni.org:names:453303-1
1856,1857,True,Ruiz & Pav.,Plantae,Polygalaceae,Monnina salicifolia,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:690654-1),urn:lsid:ipni.org:names:690654-1
1857,1858,True,Cav.,Plantae,Solanaceae,Solanum betaceum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:306169-2),urn:lsid:ipni.org:names:306169-2
1858,1859,True,Paláu,Plantae,Verbenaceae,Aloysia citrodora,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:1015994-1),urn:lsid:ipni.org:names:1015994-1
1859,1860,True,L.,Plantae,Lamiaceae,Melissa officinalis,Species, <b>Use</b>:  as a culinary and <em>medicinal</em> herb,POWO pages(/taxon/urn:lsid:ipni.org:names:450084-1),urn:lsid:ipni.org:names:450084-1
1860,1861,True,(Benth.) Schinz,Plantae,Amaranthaceae,Alternanthera lanceolata,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:10378-2),urn:lsid:ipni.org:names:10378-2
1861,1862,True,L.,Plantae,Anacardiaceae,Mangifera indica,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:69913-1),urn:lsid:ipni.org:names:69913-1
1862,1863,True,Bancr.,Plantae,Apiaceae,Arracacia xanthorrhiza,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:838272-1),urn:lsid:ipni.org:names:838272-1
1863,1864,True,L.,Plantae,Apiaceae,Eryngium foetidum,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:841793-1),urn:lsid:ipni.org:names:841793-1
1864,1865,True,(Aiton) W.T.Aiton,Plantae,Apocynaceae,Calotropis procera,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:1004515-2),urn:lsid:ipni.org:names:1004515-2
1865,1866,True,L.,Plantae,Caprifoliaceae,Dipsacus fullonum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:319260-1),urn:lsid:ipni.org:names:319260-1
1866,1867,True,Duchesne,Plantae,Cucurbitaceae,Cucurbita maxima,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:30006538-2),urn:lsid:ipni.org:names:30006538-2
1867,1868,True,(Cogn.) H.Schaef. & S.S.Renner,Plantae,Cucurbitaceae,Melothria sphaerocarpa,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:77110571-1),urn:lsid:ipni.org:names:77110571-1
1868,1869,True,L.,Plantae,Euphorbiaceae,Hura crepitans,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:350060-1),urn:lsid:ipni.org:names:350060-1
1869,1870,True,(L.) DC.,Plantae,Fabaceae,Mucuna pruriens,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:509275-1),urn:lsid:ipni.org:names:509275-1
1870,1871,True,(Roxb.) Benth.,Plantae,Fabaceae,Pithecellobium dulce,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:1003508-2),urn:lsid:ipni.org:names:1003508-2
1871,1872,True,L.,Plantae,Lamiaceae,Ocimum tenuiflorum,Species," <b>Use</b>: Food, <em>medicinal</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:453130-1),urn:lsid:ipni.org:names:453130-1
1872,1873,True,L.,Plantae,Lamiaceae,Salvia officinalis,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:456833-1),urn:lsid:ipni.org:names:456833-1
1873,1874,True,Cuatrec.,Plantae,Asteraceae,Espeletia incana,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:97697-2),urn:lsid:ipni.org:names:97697-2
1874,1875,True,Chiov. ex Guid.,Plantae,Burseraceae,Commiphora guidottii,Species," <b>Use</b>: <em>Medicinal</em>, perfumery, incense, cattle feed.",POWO pages(/taxon/urn:lsid:ipni.org:names:127676-1),urn:lsid:ipni.org:names:127676-1
1875,1876,True,(Haw.) Buxb.,Plantae,Cactaceae,Stenocereus griseus,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:244634-2),urn:lsid:ipni.org:names:244634-2
1876,1877,True,Sweet,Plantae,Fabaceae,Lupinus mutabilis,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:504808-1),urn:lsid:ipni.org:names:504808-1
1877,1878,True,L.,Plantae,Fabaceae,Parkinsonia aculeata,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:512242-1),urn:lsid:ipni.org:names:512242-1
1878,1879,True,(L.) H.S.Irwin & Barneby,Plantae,Fabaceae,Senna obtusifolia,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:234560-2),urn:lsid:ipni.org:names:234560-2
1879,1880,True,L.,Plantae,Juncaceae,Juncus effusus,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:442917-1),urn:lsid:ipni.org:names:442917-1
1880,1881,True,(L.) Kunth,Plantae,Malpighiaceae,Byrsonima crassifolia,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:556033-1),urn:lsid:ipni.org:names:556033-1
1881,1882,True,L.,Plantae,Rubiaceae,Coffea arabica,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:747038-1),urn:lsid:ipni.org:names:747038-1
1882,1883,True,L.,Plantae,Sapindaceae,Sapindus saponaria,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:30035906-2),urn:lsid:ipni.org:names:30035906-2
1883,1884,True,L.,Plantae,Scrophulariaceae,Buddleja americana,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:319122-2),urn:lsid:ipni.org:names:319122-2
1884,1885,True,Kunth,Plantae,Solanaceae,Cestrum buxifolium,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:814934-1),urn:lsid:ipni.org:names:814934-1
1885,1886,True,L.,Plantae,Solanaceae,Solanum lycopersicum,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:316947-2),urn:lsid:ipni.org:names:316947-2
1886,1887,True,(Bonpl.) Nees,Plantae,Acanthaceae,Trichanthera gigantea,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:56505-1),urn:lsid:ipni.org:names:56505-1
1887,1888,True,L.,Plantae,Amaranthaceae,Beta vulgaris,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:164505-1),urn:lsid:ipni.org:names:164505-1
1888,1889,True,Cav.,Plantae,Asteraceae,Galinsoga parviflora,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:208554-1),urn:lsid:ipni.org:names:208554-1
1889,1890,True,A.St.-Hil.,Plantae,Erythroxylaceae,Erythroxylum citrifolium,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:330131-2),urn:lsid:ipni.org:names:330131-2
1890,1891,True,A.Juss.,Plantae,Meliaceae,Azadirachta indica,Species, <b>Use</b>: . All parts of the plant have <em>medicinal</em> uses. A powerful insect,POWO pages(/taxon/urn:lsid:ipni.org:names:1213180-2),urn:lsid:ipni.org:names:1213180-2
1891,1892,True,L.,Plantae,Myrtaceae,Psidium guajava,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:600841-1),urn:lsid:ipni.org:names:600841-1
1892,1893,True,(Forssk.) Stapf,Plantae,Poaceae,Dichanthium annulatum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:398528-1),urn:lsid:ipni.org:names:398528-1
1893,1894,True,(L.) Moench,Plantae,Poaceae,Sorghum bicolor,Species," <b>Use</b>: , firewood, vegetable oil, dyes, <em>medicinal</em>, biofuel.",POWO pages(/taxon/urn:lsid:ipni.org:names:422090-1),urn:lsid:ipni.org:names:422090-1
1894,1895,True,Aubl.,Plantae,Salicaceae,Banara guianensis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:779396-1),urn:lsid:ipni.org:names:779396-1
1895,1896,True,Kunth,Plantae,Poaceae,Guadua angustifolia,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:1074014-2),urn:lsid:ipni.org:names:1074014-2
1896,1897,True,O.F.Cook,Plantae,Arecaceae,Ammandra decasperma,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:11322-2),urn:lsid:ipni.org:names:11322-2
1897,1898,True,Kunth,Plantae,Arecaceae,Phoenix loureiroi,Species, <b>Use</b>:  by children. Padmanabhan &amp; Sudhersan (1988) noted the <em>medicinal</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:668930-1),urn:lsid:ipni.org:names:668930-1
1898,1899,True,(L.) Sch.Bip.,Plantae,Asteraceae,Tanacetum parthenium,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:252460-1),urn:lsid:ipni.org:names:252460-1
1899,1900,True,(L.) Mill.,Plantae,Cactaceae,Opuntia ficus-indica,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:1151735-2),urn:lsid:ipni.org:names:1151735-2
1900,1901,True,L.,Plantae,Fabaceae,Bauhinia variegata,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:481756-1),urn:lsid:ipni.org:names:481756-1
1901,1902,True,L.,Plantae,Fabaceae,Phaseolus lunatus,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:513918-1),urn:lsid:ipni.org:names:513918-1
